iso_o,iso_d,contig,comlang_off,colony,comcol,dist,log_dist,country,landlocked,continent,lat,lon,langoff_1,colonizer1,category,development
AUT,NGA,0,0,0,0,4806.406,8.477704890464535,Austria,1,Europe,48.216667,16.366667,German,,Advanced Economies,1.0
AUT,NLD,0,0,0,0,934.7828,6.840314202837746,Austria,1,Europe,48.216667,16.366667,German,,Advanced Economies,1.0
AUT,NOR,0,0,0,0,1351.699,7.209117598680379,Austria,1,Europe,48.216667,16.366667,German,,Advanced Economies,1.0
AUT,NZL,0,0,0,0,18322.31,9.815874721982288,Austria,1,Europe,48.216667,16.366667,German,,Advanced Economies,1.0
AUT,PAK,0,0,0,0,4915.899,8.500229925316205,Austria,1,Europe,48.216667,16.366667,German,,Advanced Economies,1.0
AUT,PER,0,0,0,0,11269.33,9.329840155399705,Austria,1,Europe,48.216667,16.366667,German,,Advanced Economies,1.0
AUT,PHL,0,0,0,0,9853.35,9.195566777867564,Austria,1,Europe,48.216667,16.366667,German,,Advanced Economies,1.0
AUT,POL,0,0,0,0,556.8245,6.322250109488957,Austria,1,Europe,48.216667,16.366667,German,,Advanced Economies,1.0
AUT,PRT,0,0,0,0,2299.266,7.7403452205495045,Austria,1,Europe,48.216667,16.366667,German,,Advanced Economies,1.0
AUT,RUS,0,0,0,0,1675.699,7.4239856706409695,Austria,1,Europe,48.216667,16.366667,German,,Advanced Economies,1.0
AUT,SAU,0,0,0,0,3734.89,8.22547364599534,Austria,1,Europe,48.216667,16.366667,German,,Advanced Economies,1.0
AUT,SEN,0,0,0,0,4854.112,8.487581459773956,Austria,1,Europe,48.216667,16.366667,German,,Advanced Economies,1.0
AUT,SGP,0,0,0,0,9723.795,9.182331253354471,Austria,1,Europe,48.216667,16.366667,German,,Advanced Economies,1.0
AUT,SVK,1,0,0,0,59.61723,4.087944626251429,Austria,1,Europe,48.216667,16.366667,German,,Advanced Economies,1.0
AUT,SVN,1,0,1,0,277.8844,5.627205199872345,Austria,1,Europe,48.216667,16.366667,German,,Advanced Economies,1.0
AUT,SWE,0,0,0,0,1242.31,7.12472782877268,Austria,1,Europe,48.216667,16.366667,German,,Advanced Economies,1.0
AUT,THA,0,0,0,0,8450.441,9.041973908338516,Austria,1,Europe,48.216667,16.366667,German,,Advanced Economies,1.0
AUT,TUN,0,0,0,0,1362.566,7.217124965731175,Austria,1,Europe,48.216667,16.366667,German,,Advanced Economies,1.0
AUT,TUR,0,0,0,0,1275.02,7.150717143744008,Austria,1,Europe,48.216667,16.366667,German,,Advanced Economies,1.0
AUT,UKR,0,0,0,0,1052.484,6.958908363540749,Austria,1,Europe,48.216667,16.366667,German,,Advanced Economies,1.0
AUT,USA,0,0,0,0,6798.701,8.82448684350399,Austria,1,Europe,48.216667,16.366667,German,,Advanced Economies,1.0
AUT,VNM,0,0,0,0,8254.594,9.018525172830989,Austria,1,Europe,48.216667,16.366667,German,,Advanced Economies,1.0
AUT,ZAF,0,0,0,0,9145.618,9.12103013645311,Austria,1,Europe,48.216667,16.366667,German,,Advanced Economies,1.0
BEL,ARG,0,0,0,0,11326.76,9.334923346665123,Belgium,0,Europe,50.833332,4.3499999,Dutch,,Advanced Economies,1.0
BEL,AUS,0,0,0,0,16759.6,9.72672650740282,Belgium,0,Europe,50.833332,4.3499999,Dutch,,Advanced Economies,1.0
BEL,AUT,0,1,0,0,914.4633,6.818337335806396,Belgium,0,Europe,50.833332,4.3499999,Dutch,,Advanced Economies,1.0
BEL,BGD,0,0,0,0,7724.392,8.952138393166887,Belgium,0,Europe,50.833332,4.3499999,Dutch,,Advanced Economies,1.0
BEL,BGR,0,0,0,0,1699.686,7.438198807101722,Belgium,0,Europe,50.833332,4.3499999,Dutch,,Advanced Economies,1.0
BEL,BLR,0,0,0,0,1601.903,7.378947576481763,Belgium,0,Europe,50.833332,4.3499999,Dutch,,Advanced Economies,1.0
BEL,BRA,0,0,0,0,9665.722,9.176341091387256,Belgium,0,Europe,50.833332,4.3499999,Dutch,,Advanced Economies,1.0
BEL,BRN,0,0,0,0,11008.65,9.306436606394978,Belgium,0,Europe,50.833332,4.3499999,Dutch,,Advanced Economies,1.0
BEL,CAN,0,1,0,0,6031.534,8.704756652061588,Belgium,0,Europe,50.833332,4.3499999,Dutch,,Advanced Economies,1.0
BEL,CHE,0,1,0,0,487.4555,6.18919900422016,Belgium,0,Europe,50.833332,4.3499999,Dutch,,Advanced Economies,1.0
BEL,CHL,0,0,0,0,11904.94,9.38470871900906,Belgium,0,Europe,50.833332,4.3499999,Dutch,,Advanced Economies,1.0
BEL,CHN,0,0,0,0,7970.82,8.983542652313709,Belgium,0,Europe,50.833332,4.3499999,Dutch,,Advanced Economies,1.0
BEL,CIV,0,1,0,0,5125.518,8.541986872069792,Belgium,0,Europe,50.833332,4.3499999,Dutch,,Advanced Economies,1.0
BEL,CMR,0,1,0,0,5272.011,8.570167162674855,Belgium,0,Europe,50.833332,4.3499999,Dutch,,Advanced Economies,1.0
BEL,COL,0,0,0,0,8874.132,9.090895806743708,Belgium,0,Europe,50.833332,4.3499999,Dutch,,Advanced Economies,1.0
BEL,CRI,0,0,0,0,9046.46,9.110128799949862,Belgium,0,Europe,50.833332,4.3499999,Dutch,,Advanced Economies,1.0
BEL,CYP,0,0,0,0,2904.975,7.974180063397002,Belgium,0,Europe,50.833332,4.3499999,Dutch,,Advanced Economies,1.0
BEL,CZE,0,0,0,0,718.4293,6.577067301234252,Belgium,0,Europe,50.833332,4.3499999,Dutch,,Advanced Economies,1.0
BEL,DEU,1,1,0,0,196.8761,5.282574596865876,Belgium,0,Europe,50.833332,4.3499999,Dutch,,Advanced Economies,1.0
BEL,DNK,0,0,0,0,767.1575,6.64269212578871,Belgium,0,Europe,50.833332,4.3499999,Dutch,,Advanced Economies,1.0
BEL,EGY,0,0,0,0,3212.434,8.074784184245347,Belgium,0,Europe,50.833332,4.3499999,Dutch,,Advanced Economies,1.0
BEL,ESP,0,0,0,0,1316.64,7.182838315857403,Belgium,0,Europe,50.833332,4.3499999,Dutch,,Advanced Economies,1.0
BEL,EST,0,0,0,0,1601.098,7.378444922866013,Belgium,0,Europe,50.833332,4.3499999,Dutch,,Advanced Economies,1.0
BEL,FIN,0,0,0,0,1651.582,7.409488895429901,Belgium,0,Europe,50.833332,4.3499999,Dutch,,Advanced Economies,1.0
BEL,FRA,1,1,0,0,262.3845,5.569810985203274,Belgium,0,Europe,50.833332,4.3499999,Dutch,,Advanced Economies,1.0
BEL,GBR,0,0,0,0,323.7796,5.780063037405839,Belgium,0,Europe,50.833332,4.3499999,Dutch,,Advanced Economies,1.0
BEL,GRC,0,0,0,0,2089.225,7.6445484627934395,Belgium,0,Europe,50.833332,4.3499999,Dutch,,Advanced Economies,1.0
BEL,HKG,0,0,0,0,9405.117,9.14900918184914,Belgium,0,Europe,50.833332,4.3499999,Dutch,,Advanced Economies,1.0
BEL,HRV,0,0,0,0,1024.412,6.93187406843091,Belgium,0,Europe,50.833332,4.3499999,Dutch,,Advanced Economies,1.0
BEL,HUN,0,0,0,0,1129.979,7.029954327462904,Belgium,0,Europe,50.833332,4.3499999,Dutch,,Advanced Economies,1.0
BEL,IDN,0,0,0,0,11416.28,9.342795685835569,Belgium,0,Europe,50.833332,4.3499999,Dutch,,Advanced Economies,1.0
BEL,IND,0,0,0,0,6419.599,8.767110933674044,Belgium,0,Europe,50.833332,4.3499999,Dutch,,Advanced Economies,1.0
BEL,IRL,0,0,0,0,775.6281,6.653673152727677,Belgium,0,Europe,50.833332,4.3499999,Dutch,,Advanced Economies,1.0
BEL,ISL,0,0,0,0,2133.168,7.665363477676373,Belgium,0,Europe,50.833332,4.3499999,Dutch,,Advanced Economies,1.0
BEL,ISR,0,0,0,0,3245.262,8.084951365478307,Belgium,0,Europe,50.833332,4.3499999,Dutch,,Advanced Economies,1.0
BEL,ITA,0,0,0,0,1174.904,7.068941721112799,Belgium,0,Europe,50.833332,4.3499999,Dutch,,Advanced Economies,1.0
BEL,JOR,0,0,0,0,3329.063,8.11044616199794,Belgium,0,Europe,50.833332,4.3499999,Dutch,,Advanced Economies,1.0
BEL,JPN,0,0,0,0,9463.263,9.155172528576854,Belgium,0,Europe,50.833332,4.3499999,Dutch,,Advanced Economies,1.0
BEL,KAZ,0,0,0,0,5345.228,8.583959479237869,Belgium,0,Europe,50.833332,4.3499999,Dutch,,Advanced Economies,1.0
BEL,KHM,0,0,0,0,9747.627,9.184779149753666,Belgium,0,Europe,50.833332,4.3499999,Dutch,,Advanced Economies,1.0
BEL,KOR,0,0,0,0,8722.114,9.073616918713993,Belgium,0,Europe,50.833332,4.3499999,Dutch,,Advanced Economies,1.0
BEL,LAO,0,0,0,0,9038.533,9.109252161456537,Belgium,0,Europe,50.833332,4.3499999,Dutch,,Advanced Economies,1.0
BEL,LTU,0,0,0,0,1469.434,7.292632571614548,Belgium,0,Europe,50.833332,4.3499999,Dutch,,Advanced Economies,1.0
BEL,LUX,1,1,0,0,187.8091,5.2354260214042645,Belgium,0,Europe,50.833332,4.3499999,Dutch,,Advanced Economies,1.0
BEL,LVA,0,0,0,0,1456.065,7.283492870617311,Belgium,0,Europe,50.833332,4.3499999,Dutch,,Advanced Economies,1.0
BEL,MAR,0,1,0,0,2078.484,7.6393940608040305,Belgium,0,Europe,50.833332,4.3499999,Dutch,,Advanced Economies,1.0
BEL,MEX,0,0,0,0,9259.353,9.133389454788807,Belgium,0,Europe,50.833332,4.3499999,Dutch,,Advanced Economies,1.0
BEL,MLT,0,0,0,0,1851.035,7.523500221092731,Belgium,0,Europe,50.833332,4.3499999,Dutch,,Advanced Economies,1.0
BEL,MMR,0,0,0,0,8702.236,9.071335283115133,Belgium,0,Europe,50.833332,4.3499999,Dutch,,Advanced Economies,1.0
BEL,MYS,0,0,0,0,10261.22,9.236127020037786,Belgium,0,Europe,50.833332,4.3499999,Dutch,,Advanced Economies,1.0
BEL,NGA,0,0,0,0,4940.509,8.505223641311327,Belgium,0,Europe,50.833332,4.3499999,Dutch,,Advanced Economies,1.0
BEL,NLD,1,1,0,0,173.0333,5.153484061523946,Belgium,0,Europe,50.833332,4.3499999,Dutch,,Advanced Economies,1.0
BEL,NOR,0,0,0,0,1087.773,6.991887765941714,Belgium,0,Europe,50.833332,4.3499999,Dutch,,Advanced Economies,1.0
BEL,NZL,0,0,0,0,19011.83,9.852816695972905,Belgium,0,Europe,50.833332,4.3499999,Dutch,,Advanced Economies,1.0
BEL,PAK,0,0,0,0,5752.112,8.657322370699493,Belgium,0,Europe,50.833332,4.3499999,Dutch,,Advanced Economies,1.0
BEL,PER,0,0,0,0,10464.8,9.255772523374016,Belgium,0,Europe,50.833332,4.3499999,Dutch,,Advanced Economies,1.0
BEL,PHL,0,0,0,0,10515.8,9.26063416703065,Belgium,0,Europe,50.833332,4.3499999,Dutch,,Advanced Economies,1.0
BEL,POL,0,0,0,0,1160.644,7.056730302463013,Belgium,0,Europe,50.833332,4.3499999,Dutch,,Advanced Economies,1.0
BEL,PRT,0,0,0,0,1711.396,7.445064690713489,Belgium,0,Europe,50.833332,4.3499999,Dutch,,Advanced Economies,1.0
BEL,RUS,0,0,0,0,2261.25,7.723673036709505,Belgium,0,Europe,50.833332,4.3499999,Dutch,,Advanced Economies,1.0
BEL,SAU,0,0,0,0,4636.352,8.44168312910102,Belgium,0,Europe,50.833332,4.3499999,Dutch,,Advanced Economies,1.0
BEL,SEN,0,1,0,0,4479.534,8.407274302141655,Belgium,0,Europe,50.833332,4.3499999,Dutch,,Advanced Economies,1.0
BEL,SGP,0,0,0,0,10571.47,9.265914142042233,Belgium,0,Europe,50.833332,4.3499999,Dutch,,Advanced Economies,1.0
BEL,SVK,0,0,0,0,971.336,6.878672443450465,Belgium,0,Europe,50.833332,4.3499999,Dutch,,Advanced Economies,1.0
BEL,SVN,0,0,0,0,916.7943,6.820883128663661,Belgium,0,Europe,50.833332,4.3499999,Dutch,,Advanced Economies,1.0
BEL,SWE,0,0,0,0,1283.716,7.157514275984539,Belgium,0,Europe,50.833332,4.3499999,Dutch,,Advanced Economies,1.0
BEL,THA,0,0,0,0,9260.542,9.13351785724483,Belgium,0,Europe,50.833332,4.3499999,Dutch,,Advanced Economies,1.0
BEL,TUN,0,1,0,0,1626.512,7.394193123691293,Belgium,0,Europe,50.833332,4.3499999,Dutch,,Advanced Economies,1.0
BEL,TUR,0,0,0,0,2179.392,7.6868012178009835,Belgium,0,Europe,50.833332,4.3499999,Dutch,,Advanced Economies,1.0
BEL,UKR,0,0,0,0,1837.307,7.516056191556928,Belgium,0,Europe,50.833332,4.3499999,Dutch,,Advanced Economies,1.0
BEL,USA,0,0,0,0,5891.711,8.681301726820829,Belgium,0,Europe,50.833332,4.3499999,Dutch,,Advanced Economies,1.0
BEL,VNM,0,0,0,0,8989.95,9.103862565714937,Belgium,0,Europe,50.833332,4.3499999,Dutch,,Advanced Economies,1.0
BEL,ZAF,0,0,0,0,9535.728,9.162800865408396,Belgium,0,Europe,50.833332,4.3499999,Dutch,,Advanced Economies,1.0
BGD,ARG,0,0,0,0,16788.4,9.728443450712403,Bangladesh,0,Asia,23.700001,90.366669,Bengali,GBR,Emerging and Developing Economies,0.0
BGD,AUS,0,0,0,0,9077.625,9.11356787350489,Bangladesh,0,Asia,23.700001,90.366669,Bengali,GBR,Emerging and Developing Economies,0.0
BGD,AUT,0,0,0,0,6911.951,8.841007221338394,Bangladesh,0,Asia,23.700001,90.366669,Bengali,GBR,Emerging and Developing Economies,0.0
BGD,BEL,0,0,0,0,7724.392,8.952138393166887,Bangladesh,0,Asia,23.700001,90.366669,Bengali,GBR,Emerging and Developing Economies,0.0
BGD,BGR,0,0,0,0,6418.821,8.766989734959411,Bangladesh,0,Asia,23.700001,90.366669,Bengali,GBR,Emerging and Developing Economies,0.0
BGD,BLR,0,0,0,0,6142.225,8.722942333348357,Bangladesh,0,Asia,23.700001,90.366669,Bengali,GBR,Emerging and Developing Economies,0.0
BGD,BRA,0,0,0,0,15665.7,9.659228887992771,Bangladesh,0,Asia,23.700001,90.366669,Bengali,GBR,Emerging and Developing Economies,0.0
BGD,BRN,0,0,0,1,3364.27,8.12096627946539,Bangladesh,0,Asia,23.700001,90.366669,Bengali,GBR,Emerging and Developing Economies,0.0
BGD,CAN,0,0,0,0,12464.92,9.430673577966747,Bangladesh,0,Asia,23.700001,90.366669,Bengali,GBR,Emerging and Developing Economies,0.0
BGD,CHE,0,0,0,0,7595.708,8.935338629908404,Bangladesh,0,Asia,23.700001,90.366669,Bengali,GBR,Emerging and Developing Economies,0.0
BGD,CHL,0,0,0,0,17888.71,9.79192506658038,Bangladesh,0,Asia,23.700001,90.366669,Bengali,GBR,Emerging and Developing Economies,0.0
BGD,CHN,0,0,0,0,3036.238,8.01837452806485,Bangladesh,0,Asia,23.700001,90.366669,Bengali,GBR,Emerging and Developing Economies,0.0
BGD,CIV,0,0,0,0,10223.82,9.232475570828532,Bangladesh,0,Asia,23.700001,90.366669,Bengali,GBR,Emerging and Developing Economies,0.0
BGD,CMR,0,0,0,0,8709.055,9.072118567978803,Bangladesh,0,Asia,23.700001,90.366669,Bengali,GBR,Emerging and Developing Economies,0.0
BGD,COL,0,0,0,0,16506.31,9.711498011025583,Bangladesh,0,Asia,23.700001,90.366669,Bengali,GBR,Emerging and Developing Economies,0.0
BGD,CRI,0,0,0,0,16236.3,9.695004755245584,Bangladesh,0,Asia,23.700001,90.366669,Bengali,GBR,Emerging and Developing Economies,0.0
BGD,CYP,0,0,0,1,5596.493,8.629895430546801,Bangladesh,0,Asia,23.700001,90.366669,Bengali,GBR,Emerging and Developing Economies,0.0
BGD,CZE,0,0,0,0,7032.401,8.85828346276759,Bangladesh,0,Asia,23.700001,90.366669,Bengali,GBR,Emerging and Developing Economies,0.0
BGD,DEU,0,0,0,0,7530.185,8.926674888885236,Bangladesh,0,Asia,23.700001,90.366669,Bengali,GBR,Emerging and Developing Economies,0.0
BGD,DNK,0,0,0,0,7103.063,8.86828137845024,Bangladesh,0,Asia,23.700001,90.366669,Bengali,GBR,Emerging and Developing Economies,0.0
BGD,EGY,0,0,0,0,5848.475,8.6739362224813,Bangladesh,0,Asia,23.700001,90.366669,Bengali,GBR,Emerging and Developing Economies,0.0
BGD,ESP,0,0,0,0,8661.471,9.066639848563533,Bangladesh,0,Asia,23.700001,90.366669,Bengali,GBR,Emerging and Developing Economies,0.0
BGD,EST,0,0,0,0,6391.63,8.762744600914647,Bangladesh,0,Asia,23.700001,90.366669,Bengali,GBR,Emerging and Developing Economies,0.0
BGD,FIN,0,0,0,0,6389.695,8.762441815403006,Bangladesh,0,Asia,23.700001,90.366669,Bengali,GBR,Emerging and Developing Economies,0.0
BGD,FRA,0,0,0,0,7916.79,8.976741099620696,Bangladesh,0,Asia,23.700001,90.366669,Bengali,GBR,Emerging and Developing Economies,0.0
BGD,GBR,0,0,1,0,8011.9,8.988683215429734,Bangladesh,0,Asia,23.700001,90.366669,Bengali,GBR,Emerging and Developing Economies,0.0
BGD,GRC,0,0,0,0,6427.326,8.768313867595085,Bangladesh,0,Asia,23.700001,90.366669,Bengali,GBR,Emerging and Developing Economies,0.0
BGD,HKG,0,0,0,1,2439.355,7.79948893907985,Bangladesh,0,Asia,23.700001,90.366669,Bengali,GBR,Emerging and Developing Economies,0.0
BGD,HRV,0,0,0,0,6969.982,8.84936792125482,Bangladesh,0,Asia,23.700001,90.366669,Bengali,GBR,Emerging and Developing Economies,0.0
BGD,HUN,0,0,0,0,6718.291,8.81258908569734,Bangladesh,0,Asia,23.700001,90.366669,Bengali,GBR,Emerging and Developing Economies,0.0
BGD,IDN,0,0,0,0,3767.354,8.234128177261367,Bangladesh,0,Asia,23.700001,90.366669,Bengali,GBR,Emerging and Developing Economies,0.0
BGD,IND,1,0,0,1,1421.938,7.259776008850066,Bangladesh,0,Asia,23.700001,90.366669,Bengali,GBR,Emerging and Developing Economies,0.0
BGD,IRL,0,0,0,0,8343.561,9.029245382640713,Bangladesh,0,Asia,23.700001,90.366669,Bengali,GBR,Emerging and Developing Economies,0.0
BGD,ISL,0,0,0,0,8667.603,9.067347560961313,Bangladesh,0,Asia,23.700001,90.366669,Bengali,GBR,Emerging and Developing Economies,0.0
BGD,ISR,0,0,0,1,5489.495,8.610591544844606,Bangladesh,0,Asia,23.700001,90.366669,Bengali,GBR,Emerging and Developing Economies,0.0
BGD,ITA,0,0,0,0,7311.514,8.897205644841867,Bangladesh,0,Asia,23.700001,90.366669,Bengali,GBR,Emerging and Developing Economies,0.0
BGD,JOR,0,0,0,1,5381.008,8.590630996200822,Bangladesh,0,Asia,23.700001,90.366669,Bengali,GBR,Emerging and Developing Economies,0.0
BGD,JPN,0,0,0,0,4903.568,8.497718382381779,Bangladesh,0,Asia,23.700001,90.366669,Bengali,GBR,Emerging and Developing Economies,0.0
BGD,KAZ,0,0,0,0,2499.756,7.823948406093102,Bangladesh,0,Asia,23.700001,90.366669,Bengali,GBR,Emerging and Developing Economies,0.0
BGD,KHM,0,0,0,0,2046.331,7.623803712507882,Bangladesh,0,Asia,23.700001,90.366669,Bengali,GBR,Emerging and Developing Economies,0.0
BGD,KOR,0,0,0,0,3800.079,8.242777134972064,Bangladesh,0,Asia,23.700001,90.366669,Bengali,GBR,Emerging and Developing Economies,0.0
BGD,LAO,0,0,0,0,1424.819,7.26180006709148,Bangladesh,0,Asia,23.700001,90.366669,Bengali,GBR,Emerging and Developing Economies,0.0
BGD,LTU,0,0,0,0,6293.525,8.747276606076097,Bangladesh,0,Asia,23.700001,90.366669,Bengali,GBR,Emerging and Developing Economies,0.0
BGD,LUX,0,0,0,0,7628.117,8.939596304830262,Bangladesh,0,Asia,23.700001,90.366669,Bengali,GBR,Emerging and Developing Economies,0.0
BGD,LVA,0,0,0,0,6395.167,8.763297827823656,Bangladesh,0,Asia,23.700001,90.366669,Bengali,GBR,Emerging and Developing Economies,0.0
BGD,MAR,0,0,0,0,9187.91,9.12564376837573,Bangladesh,0,Asia,23.700001,90.366669,Bengali,GBR,Emerging and Developing Economies,0.0
BGD,MEX,0,0,0,0,15124.74,9.624087092668647,Bangladesh,0,Asia,23.700001,90.366669,Bengali,GBR,Emerging and Developing Economies,0.0
BGD,MLT,0,0,0,1,7272.355,8.891835452047523,Bangladesh,0,Asia,23.700001,90.366669,Bengali,GBR,Emerging and Developing Economies,0.0
BGD,MMR,1,0,0,1,979.1783,6.886713750564792,Bangladesh,0,Asia,23.700001,90.366669,Bengali,GBR,Emerging and Developing Economies,0.0
BGD,MYS,0,0,0,1,2593.442,7.860741229940075,Bangladesh,0,Asia,23.700001,90.366669,Bengali,GBR,Emerging and Developing Economies,0.0
BGD,NGA,0,0,0,1,9414.313,9.14998646976189,Bangladesh,0,Asia,23.700001,90.366669,Bengali,GBR,Emerging and Developing Economies,0.0
BGD,NLD,0,0,0,0,7651.716,8.94268521539151,Bangladesh,0,Asia,23.700001,90.366669,Bengali,GBR,Emerging and Developing Economies,0.0
BGD,NOR,0,0,0,0,7178.676,8.878870243924087,Bangladesh,0,Asia,23.700001,90.366669,Bengali,GBR,Emerging and Developing Economies,0.0
BGD,NZL,0,0,0,0,11410.95,9.34232869968816,Bangladesh,0,Asia,23.700001,90.366669,Bengali,GBR,Emerging and Developing Economies,0.0
BGD,PAK,0,0,0,1,2010.818,7.606296883439385,Bangladesh,0,Asia,23.700001,90.366669,Bengali,GBR,Emerging and Developing Economies,0.0
BGD,PER,0,0,0,0,18180.65,9.808113120667684,Bangladesh,0,Asia,23.700001,90.366669,Bengali,GBR,Emerging and Developing Economies,0.0
BGD,PHL,0,0,0,0,3363.789,8.120823296176802,Bangladesh,0,Asia,23.700001,90.366669,Bengali,GBR,Emerging and Developing Economies,0.0
BGD,POL,0,0,0,0,6564.271,8.789396737159088,Bangladesh,0,Asia,23.700001,90.366669,Bengali,GBR,Emerging and Developing Economies,0.0
BGD,PRT,0,0,0,0,9162.36,9.122859066405594,Bangladesh,0,Asia,23.700001,90.366669,Bengali,GBR,Emerging and Developing Economies,0.0
BGD,RUS,0,0,0,0,5548.405,8.621265778049423,Bangladesh,0,Asia,23.700001,90.366669,Bengali,GBR,Emerging and Developing Economies,0.0
BGD,SAU,0,0,0,0,4409.454,8.39150615125205,Bangladesh,0,Asia,23.700001,90.366669,Bengali,GBR,Emerging and Developing Economies,0.0
BGD,SEN,0,0,0,0,11103.29,9.314996739780089,Bangladesh,0,Asia,23.700001,90.366669,Bengali,GBR,Emerging and Developing Economies,0.0
BGD,SGP,0,0,0,1,2887.813,7.96825474722378,Bangladesh,0,Asia,23.700001,90.366669,Bengali,GBR,Emerging and Developing Economies,0.0
BGD,SVK,0,0,0,0,6853.285,8.83248337834694,Bangladesh,0,Asia,23.700001,90.366669,Bengali,GBR,Emerging and Developing Economies,0.0
BGD,SVN,0,0,0,0,7078.948,8.864880588076918,Bangladesh,0,Asia,23.700001,90.366669,Bengali,GBR,Emerging and Developing Economies,0.0
BGD,SWE,0,0,0,0,6767.017,8.819815648420587,Bangladesh,0,Asia,23.700001,90.366669,Bengali,GBR,Emerging and Developing Economies,0.0
BGD,THA,0,0,0,0,1538.62,7.338641189770455,Bangladesh,0,Asia,23.700001,90.366669,Bengali,GBR,Emerging and Developing Economies,0.0
BGD,TUN,0,0,0,0,7625.121,8.939203470202163,Bangladesh,0,Asia,23.700001,90.366669,Bengali,GBR,Emerging and Developing Economies,0.0
BGD,TUR,0,0,0,0,5958.347,8.692548372597761,Bangladesh,0,Asia,23.700001,90.366669,Bengali,GBR,Emerging and Developing Economies,0.0
BGD,UKR,0,0,0,0,5891.902,8.68133414472186,Bangladesh,0,Asia,23.700001,90.366669,Bengali,GBR,Emerging and Developing Economies,0.0
BGD,USA,0,0,0,0,12680.43,9.447815139088153,Bangladesh,0,Asia,23.700001,90.366669,Bengali,GBR,Emerging and Developing Economies,0.0
BGD,VNM,0,0,0,0,1622.246,7.391566887787034,Bangladesh,0,Asia,23.700001,90.366669,Bengali,GBR,Emerging and Developing Economies,0.0
BGD,ZAF,0,0,0,0,9942.654,9.204589266023998,Bangladesh,0,Asia,23.700001,90.366669,Bengali,GBR,Emerging and Developing Economies,0.0
BGR,ARG,0,0,0,0,11954.84,9.388891496281326,Bulgaria,0,Europe,42.666668,23.299999,Bulgarian,TUR,Emerging and Developing Economies,0.0
BGR,AUS,0,0,0,0,15449.53,9.645333861151197,Bulgaria,0,Europe,42.666668,23.299999,Bulgarian,TUR,Emerging and Developing Economies,0.0
BGR,AUT,0,0,0,0,820.7289,6.710192847857516,Bulgaria,0,Europe,42.666668,23.299999,Bulgarian,TUR,Emerging and Developing Economies,0.0
BGR,BEL,0,0,0,0,1699.686,7.438198807101722,Bulgaria,0,Europe,42.666668,23.299999,Bulgarian,TUR,Emerging and Developing Economies,0.0
BGR,BGD,0,0,0,0,6418.821,8.766989734959411,Bulgaria,0,Europe,42.666668,23.299999,Bulgarian,TUR,Emerging and Developing Economies,0.0
BGR,BLR,0,0,0,0,1282.432,7.156513554196743,Bulgaria,0,Europe,42.666668,23.299999,Bulgarian,TUR,Emerging and Developing Economies,0.0
BGR,BRA,0,0,0,0,10267.08,9.236697939223415,Bulgaria,0,Europe,42.666668,23.299999,Bulgarian,TUR,Emerging and Developing Economies,0.0
BGR,BRN,0,0,0,0,9781.081,9.188205288618027,Bulgaria,0,Europe,42.666668,23.299999,Bulgarian,TUR,Emerging and Developing Economies,0.0
BGR,CAN,0,0,0,0,7729.773,8.952834775044195,Bulgaria,0,Europe,42.666668,23.299999,Bulgarian,TUR,Emerging and Developing Economies,0.0
BGR,CHE,0,0,0,0,1337.572,7.198611309096984,Bulgaria,0,Europe,42.666668,23.299999,Bulgarian,TUR,Emerging and Developing Economies,0.0
