iso_o,iso_d,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
CHL,BRN,0.0513,0.0449,0.0716,0.0469,0.0655,0.0442,0.0416,0.03,0.0339,0.018,0.0642,0.1145,0.0503,0.0976,0.036,0.3878,0.0556,1.147,1.1642,0.5268,1.2249
CHL,CAN,306.6697,355.2574,342.7462,517.8057,891.3715,1226.4732,1449.6135,1434.6418,1494.5481,1505.8479,1554.2597,1682.4513,1473.5172,1573.6032,1423.4897,1419.4017,1222.0865,1603.4946,1334.7128,1230.4547,1212.32
CHL,CHE,143.9778,163.9669,80.1792,99.9419,148.4456,67.7541,135.3091,199.5309,305.0211,400.8352,387.3234,580.4886,1104.5959,1026.1006,812.1316,528.4779,499.5695,436.4725,526.6284,667.079,807.7607
CHL,CHN,1094.7131,1172.7155,1372.0147,2007.5518,3413.9332,4743.6778,5233.9405,9869.9892,9318.9727,12349.7775,16782.1277,18688.5353,18542.4477,18978.0856,18671.806,16588.1598,17184.8585,19174.6524,24647.9752,23079.7064,27973.4635
CHL,CIV,0.0341,2.5709,1.0362,0.0627,0.2482,0.3,0.2346,0.737,5.4328,5.4083,3.0988,1.6133,1.6048,0.5835,0.8337,0.5146,0.7444,2.8312,19.9931,18.1366,30.3416
CHL,CMR,0.0176,2.0164,1.2488,1.3794,1.8124,1.461,4.0592,5.3656,6.5656,4.4771,1.4347,2.1172,1.705,22.8283,6.931,1.1303,0.5764,1.169,10.0811,1.9164,6.2761
CHL,COL,239.4254,272.8126,272.5446,285.315,328.9284,352.3533,488.4817,619.7316,692.701,566.1125,726.1545,884.0666,912.6965,861.3196,889.7176,759.0491,699.8908,678.0094,703.3799,629.8541,575.1633
CHL,CRI,49.5519,58.0424,65.5471,72.1722,97.9536,112.9376,195.9849,173.9747,196.8569,149.7311,211.55,254.6432,266.8446,256.5626,262.2762,256.2546,268.8496,254.4626,255.8486,177.4555,183.8758
CHL,CYP,0.8205,0.6256,0.2854,0.4358,0.5202,0.6996,1.3748,2.1146,2.8166,2.2216,5.4199,3.8202,3.4775,3.037,3.3149,2.5051,2.6386,2.9511,4.7191,3.5654,3.7321
CHL,CZE,1.7741,3.457,4.2504,7.3836,10.714,17.2977,18.7831,30.4671,33.6461,23.2811,25.7464,32.683,35.0091,23.3215,22.6062,19.7232,20.1224,26.825,30.8256,24.9448,30.8702
CHL,DEU,620.4426,597.2718,488.7734,710.4575,1190.5583,1292.6464,2416.6406,2519.9216,2445.6609,1614.7686,1566.0822,1929.3153,1620.6227,1501.0738,1451.7139,1180.1732,1053.6317,1385.2696,1291.8195,1027.3234,1215.9856
CHL,DNK,52.413,64.7104,63.6221,77.9083,87.1819,133.9025,132.4949,143.5753,180.7489,136.2367,124.7767,137.1256,132.5258,144.6568,171.7376,149.9097,211.1727,161.0751,207.9271,137.2501,134.1412
CHL,EGY,9.797,9.3904,4.8544,2.7631,4.5627,9.2817,5.9842,11.849,40.9269,25.0808,44.1955,21.038,18.5579,20.9349,14.0025,41.9779,34.0292,9.0869,20.4902,37.5213,30.0383
CHL,ESP,414.3165,376.5848,411.4287,540.9911,815.9743,1035.5224,1449.5246,1308.1824,1719.675,1147.166,1370.4113,1747.76,1695.875,1567.6491,1609.8396,1373.0596,1425.144,1783.5845,1747.4517,1280.0616,1149.3341
CHL,EST,1.2489,2.9938,4.5707,3.4938,5.8138,9.8429,10.8686,11.4812,14.8031,8.5738,8.3701,10.4775,10.4673,10.1884,9.5698,14.4739,18.9847,17.5036,8.9677,8.7905,12.7974
CHL,FIN,76.062,57.3415,59.8016,87.281,129.4131,181.4669,268.4524,282.8565,283.8751,153.6199,219.3576,232.6606,181.7291,118.7561,203.8473,157.2005,134.398,234.2928,257.251,259.9827,198.3962
CHL,FRA,725.4153,704.4714,650.9908,784.8378,1376.7065,1409.7061,2480.3955,2443.3449,2290.677,1316.6039,1300.4554,1518.1937,1274.1015,1221.5215,1238.8141,927.2661,931.493,1073.3557,1136.0775,970.3139,846.5968
CHL,GBR,1080.613,1213.1163,963.0841,865.4511,1128.6901,801.5327,875.3445,908.6935,888.6327,787.4028,728.5775,807.0375,746.9737,724.4302,756.3262,690.7465,650.7051,624.2661,777.7487,657.5118,605.5188
CHL,GRC,48.1463,41.7976,61.022,85.8192,130.9494,149.0675,200.3043,365.2954,64.3487,146.398,308.7696,367.8851,260.3479,232.1406,149.8875,118.1657,86.9138,76.6765,49.9787,48.9429,24.996
CHL,HKG,61.9461,58.3455,61.2911,74.7944,123.0243,77.6678,109.837,113.5388,145.0829,359.5653,249.952,246.607,270.3303,258.7628,350.0987,253.1947,355.8932,287.3581,377.6514,370.3566,330.7701
CHL,HRV,0.7456,1.07,0.9162,1.7542,2.3469,2.2756,4.274,5.3626,8.0154,19.6282,6.7767,3.5689,2.6609,0.8264,0.9567,1.5703,2.3942,1.7917,1.917,1.7985,2.2038
CHL,HUN,1.0559,1.529,2.0926,2.038,1.5149,2.4184,1.5866,2.8807,2.6576,2.8065,8.1106,7.98,5.4166,5.2295,9.0625,14.6426,12.4898,12.4704,12.4728,4.5559,5.0316
CHL,IDN,102.2483,49.6728,56.8045,71.1714,149.4394,157.7435,170.195,213.4922,177.8675,173.0515,251.4461,285.2115,184.391,225.701,208.5814,155.2026,69.9426,105.3964,96.1607,131.0621,97.2318
CHL,IND,98.1981,146.9766,151.8093,188.6209,401.2695,526.8635,1735.9694,2016.2046,1453.0576,1025.5033,1596.4221,1802.2671,2409.3471,2568.3958,2691.943,1930.6031,1285.4559,1814.2875,1408.4305,1104.1978,772.8486
CHL,IRL,21.9034,26.4541,30.781,37.957,46.7696,53.2485,61.7895,70.1783,66.5151,60.0646,63.157,71.02,62.2071,62.6538,68.8369,63.9827,64.6925,63.3598,67.5406,62.2398,71.2797
CHL,ISL,24.4911,32.6688,11.1363,1.3539,2.3846,2.4472,3.5357,3.9294,3.5382,3.2148,3.2744,6.3708,65.3052,7.0993,6.4587,5.9397,4.9623,6.1462,9.2589,6.5353,4.6988
CHL,ISR,9.6492,15.458,9.3841,12.0739,15.2252,18.6626,20.1846,19.1148,41.7517,37.8593,48.4599,55.4204,50.1398,63.2733,81.2911,73.8328,85.1909,104.8385,161.0049,136.6802,101.8362
CHL,ITA,814.9173,823.7555,854.3626,986.2668,1431.767,1708.559,2844.5339,3401.5021,3102.1097,1431.4706,2406.9816,2661.075,1987.7201,1584.7567,1634.0881,1116.1426,856.2442,905.9282,829.1516,741.5509,576.6997
CHL,JOR,0.7951,0.7658,0.6511,1.3427,0.8717,1.0977,1.7822,3.9996,11.9643,5.327,4.2206,5.1732,4.1354,4.8948,6.5562,7.8306,10.8852,9.8779,11.5271,6.3779,9.76
CHL,JPN,2567.954,2262.6578,1930.7145,2402.3868,3858.5984,4865.1196,6567.1723,7500.5841,6818.0486,4975.6198,7407.6796,9068.5784,8455.341,7420.6123,7414.4516,5403.9048,5059.0558,6191.7387,6762.6878,6179.7573,6403.0786
CHL,KAZ,0.146,0.3827,0.2132,0.0848,0.5538,10.7913,0.6267,1.2129,1.7445,3.5814,2.9886,4.0277,9.6703,4.5971,6.0716,7.7773,3.9679,5.1452,5.2148,7.4703,9.5375
CHL,KHM,0.1329,0.0826,0.0996,0.0471,0.0712,0.0445,0.1664,0.223,0.2284,0.2433,0.5102,0.6702,0.9151,1.0416,1.232,1.3427,1.2746,1.2044,7.898,7.281,5.6723
CHL,KOR,821.7478,627.023,707.6252,1039.5115,1844.0899,2281.9255,3613.5144,3954.3533,3594.9838,3155.8108,4171.7929,4500.6591,4485.8796,4265.3945,4657.5604,4262.1234,4106.9414,3956.4273,4265.348,4158.7902,3795.3588
CHL,LAO,0.0,0.0942,0.0,0.0252,0.0,0.0071,0.1866,0.0679,0.2416,0.2283,0.6108,2.5331,1.3472,0.4004,0.2913,0.6391,0.3436,1.0734,0.4525,0.928,0.3706
CHL,LTU,0.7134,2.1205,2.9194,5.6593,6.2318,10.7564,8.4541,9.3946,12.5549,8.376,8.3109,12.6633,11.9582,23.9036,16.8685,15.9399,16.6889,14.4584,22.0531,16.8199,24.3134
CHL,LUX,0.2574,0.5926,0.1327,0.2496,0.3779,0.3588,0.3169,0.5229,3.0401,2.9908,3.8245,8.4814,3.3822,1.8099,2.6642,2.8278,1.5075,1.6252,1.7571,1.5623,2.2382
CHL,LVA,2.346,3.577,3.1,3.0596,3.2457,4.531,7.3536,7.1906,8.5854,4.151,6.3229,6.6834,6.5912,7.0888,6.2883,6.2533,5.4159,6.0816,6.5104,6.8961,7.069
CHL,MAR,8.0398,8.6758,8.0097,11.5286,10.8905,16.9548,15.911,4.0741,11.8186,6.6297,5.1445,8.4205,7.7541,11.1691,11.5447,14.3434,39.2836,58.4961,20.7609,21.9812,22.0236
CHL,MEX,818.5738,910.0758,927.4758,959.4885,1352.5903,1600.0011,2286.7664,2397.8641,2353.8616,1531.8465,1846.8179,1894.7893,1374.0153,1345.4032,1369.0588,1436.423,1303.6976,1383.7878,1507.4531,1489.0775,1220.4293
CHL,MLT,0.3249,0.3738,0.5793,2.205,0.9923,1.3052,1.7724,1.756,1.7838,6.7502,2.2662,2.6913,2.2869,2.5131,2.0224,1.9682,3.5105,4.342,3.243,5.0162,3.3104
CHL,MMR,0.0,1.4471,0.0009,0.0,0.0,0.0,0.0991,0.2491,0.1326,0.0645,0.1616,0.1318,0.2035,1.533,1.5148,0.3564,0.9566,0.4359,0.5906,0.6559,0.8873
CHL,MYS,75.1855,40.5728,28.5935,61.2169,118.6142,117.4464,117.319,100.4404,203.5352,117.0922,212.4595,231.5871,207.205,416.4167,176.2138,170.6844,116.0087,184.0627,119.7291,212.1021,141.1734
CHL,NGA,2.1443,8.0113,11.8831,17.3849,18.5171,21.747,63.3127,155.1289,64.6272,104.3698,53.3867,60.8065,111.3011,88.665,147.249,85.8018,61.9997,53.7284,87.7133,101.0297,131.6005
CHL,NLD,409.8471,495.0934,482.1118,703.7147,1508.3625,2020.6588,3229.6122,3298.791,3052.6463,1712.0522,2119.985,3063.1074,2155.6215,2106.571,1867.5775,1279.3884,1274.9408,1311.592,1163.2164,1245.1729,1091.3948
CHL,NOR,36.6064,51.212,39.5297,40.6182,41.159,55.1025,59.8205,78.1265,95.1284,110.6008,116.104,82.7986,83.3328,105.9628,110.8366,113.7937,103.8538,101.4232,104.2632,135.9406,143.2271
CHL,NZL,10.9951,10.3463,9.8481,22.5174,25.5547,29.9788,23.5821,26.093,32.5958,23.5948,26.7,52.147,45.456,41.0551,91.3894,85.3714,67.7251,72.9754,78.5317,76.7783,61.1125
CHL,PAK,0.6419,0.6793,0.6719,0.8131,1.6976,2.3053,1.7612,2.6625,4.727,6.2665,7.3576,12.079,16.6349,25.2131,31.3802,19.523,18.6296,23.4756,33.4993,23.9554,20.2764
CHL,PER,426.1494,532.1179,444.5063,519.4477,547.7189,670.1556,921.3664,925.7266,1241.5221,1039.8381,1216.637,1403.4717,1432.1464,1580.0126,1372.5693,1450.5342,1228.1827,1392.3866,1442.56,1495.7705,1252.0506
CHL,PHL,72.4888,48.0596,37.3792,52.3769,62.0647,12.8301,101.7368,303.6366,196.9866,125.3228,229.6861,118.5467,108.3547,137.7993,93.7642,136.5251,59.5083,190.5895,49.6138,132.2905,196.3194
CHL,POL,8.2769,14.0914,12.1035,14.2944,29.3173,55.7046,248.3613,229.7472,211.3222,151.4606,87.784,168.3894,169.218,139.0493,112.8003,113.3482,130.2617,122.6412,106.3697,96.1952,108.7548
CHL,PRT,22.7828,26.8311,22.0795,28.5932,36.5897,38.0693,36.7127,38.317,46.9757,44.9994,85.023,62.5888,29.5544,35.8551,48.3082,35.2185,44.362,61.1326,56.6977,42.3272,35.7556
CHL,RUS,12.2211,16.4532,24.6498,41.1306,84.2786,133.7254,152.0508,235.2393,329.4193,226.0523,307.6686,370.6663,435.1412,632.9347,749.2414,600.3743,522.1886,724.0933,940.5008,788.929,707.7538
CHL,SAU,133.6732,53.1893,60.9919,69.1954,71.7252,77.3376,85.7036,127.1264,141.5315,99.8666,158.1733,257.4701,199.7159,172.4295,117.9931,135.2306,134.002,124.9341,136.2057,142.7252,149.7491
CHL,SEN,0.1349,0.8606,0.3655,0.0238,0.2986,0.8558,0.1609,0.1621,0.2237,0.5229,0.474,1.0115,1.8679,0.3801,0.506,0.2913,0.6873,0.6056,0.5932,0.7871,0.4391
CHL,SGP,42.5817,29.6892,35.6509,51.2756,68.6059,88.6119,106.8262,130.6081,140.8061,145.4303,101.0145,154.5306,84.7753,100.9735,75.407,76.5659,90.4846,59.4222,97.9546,62.5565,47.9868
CHL,SVK,0.248,0.6904,0.6697,0.921,1.2658,1.9023,2.3096,2.0732,5.5019,4.7105,4.5664,4.8097,7.1775,8.721,5.2971,4.3199,4.4942,3.4095,3.6976,3.4747,4.982
CHL,SVN,1.6465,3.686,3.2754,2.8367,5.6113,5.6078,8.1148,13.3741,17.3639,8.0645,10.297,12.7815,11.1024,9.6414,11.4676,9.7055,8.3506,10.0485,10.2912,12.9526,8.2819
CHL,SWE,128.1191,101.0501,137.177,126.6066,238.6356,316.734,408.7614,478.8313,409.8729,212.9686,283.5411,280.2007,182.2529,203.0306,217.7229,146.5256,115.5918,78.2223,96.4593,92.6786,98.6075
CHL,THA,49.0923,56.2632,53.3353,65.201,151.3128,149.623,348.9544,263.816,184.8188,148.823,290.9458,340.9451,329.0591,249.5794,307.5479,319.7633,324.7635,345.6724,421.5045,377.9588,379.4813
CHL,TUN,1.0171,0.9021,0.657,1.0739,1.0481,0.84,0.5833,0.6505,1.555,1.3592,2.0714,2.1058,3.9423,7.3177,6.4847,6.3802,3.2817,3.0674,4.1275,3.6899,3.144
CHL,TUR,81.9513,72.6118,79.3163,135.2291,164.8328,312.2526,410.4933,455.8752,273.5453,206.2852,298.567,460.0235,458.1408,392.3693,372.8165,313.3447,237.5094,319.2562,339.0276,251.448,290.039
CHL,UKR,0.1701,1.0424,1.661,1.7394,3.2303,7.8424,15.0822,19.0833,36.55,21.6606,27.3199,41.3516,39.2977,59.8518,34.6084,16.2039,22.1447,28.663,34.3124,36.1624,46.0261
CHL,USA,3041.1359,3354.2537,3800.0272,3902.2111,5018.8808,6829.213,9538.2695,8933.5149,8188.4255,6085.4141,7003.7031,9069.5531,9493.1307,10133.7417,9297.1331,8396.7589,8519.1582,10229.8635,10822.8746,9885.899,9800.018
CHL,VNM,6.2558,4.5869,10.0558,17.722,39.2927,74.9762,104.4339,107.5399,96.9373,124.772,251.8612,339.397,363.2155,310.0257,376.6304,277.1841,209.5151,288.3596,297.8163,262.8401,239.233
CHL,ZAF,30.8863,28.3739,31.481,56.3488,42.9492,54.0648,63.3712,99.578,139.3254,79.4168,84.2027,112.9928,140.5819,112.7848,141.0182,139.1441,106.4323,119.8257,182.0405,91.9664,121.7185
CHN,ARG,953.6429,865.8064,264.3402,597.7705,1166.0018,1416.6581,2576.0887,4361.9494,6131.0907,4245.9647,6999.8657,9679.75,8961.99,10130.8571,9440.6919,10505.9909,9014.1676,10765.4284,10227.7433,8108.6672,8014.7331
CHN,AUS,4781.065,4841.7114,6213.2605,8268.7837,11668.604,14387.646,17134.0535,21896.9825,26946.9604,25759.7155,32562.3716,38740.9004,41785.414,41441.6715,42759.9536,43028.5547,40734.7312,45668.8432,52430.4784,52499.052,56368.106
CHN,AUT,781.6448,833.1324,943.9966,1376.545,1810.1448,2307.8446,2803.843,3572.789,4336.5334,3571.3186,4192.584,5154.6353,4998.6925,5259.2638,5738.5301,5295.302,5054.6715,5537.6178,6196.4395,6547.078,7010.3535
CHN,BEL,2978.8959,3149.7233,3554.1552,4822.106,6790.2963,8819.4211,10739.8737,13892.8421,16049.6053,12005.6556,10960.456,14173.5964,12361.3276,11904.9124,13161.9808,12068.8075,10990.4934,11414.6728,12371.4224,13142.0892,14962.034
CHN,BGD,938.6262,980.4601,1053.7028,1318.7772,1838.0147,2343.8314,3041.8709,3237.7556,4605.3025,4182.6609,6286.5611,6205.2955,7517.1252,8750.2868,10475.8943,13303.9761,11251.673,15166.7332,17753.0577,17320.5092,15072.1196
CHN,BGR,75.898,87.5351,112.2956,205.895,380.9293,529.0265,1686.9441,1085.8032,1425.7685,871.6847,638.2383,947.1132,982.0604,1038.134,1121.5439,1013.4812,1056.7135,1160.1792,1415.8157,1538.059,1564.4227
CHN,BLR,49.0174,22.5955,28.8172,49.3969,102.2222,160.4763,337.6608,444.9629,743.4615,573.4197,1080.3624,1282.8142,1488.7492,1670.5897,1086.6748,1357.6457,1523.0369,1743.851,2032.4725,2686.0323,2828.0106
CHN,BRA,1310.0341,1422.1906,1606.1111,2237.07,3806.3256,5277.8413,8020.3764,12364.9622,20005.1838,15572.7059,26061.5262,33467.5924,35542.7326,38145.3029,37499.4996,30292.7288,23678.2181,29861.8628,35781.0861,37083.5034,36460.2769
CHN,BRN,17.6945,26.2784,37.411,43.8334,61.0027,72.2179,115.243,129.4573,150.7351,142.7004,337.3484,735.006,1155.0129,1523.2856,1557.8475,1229.2537,468.0376,637.1795,1580.4308,667.2623,494.1008
CHN,CAN,6394.4134,6900.3316,8523.1699,11011.2884,15291.9066,20245.512,25495.6366,30413.3627,34314.5987,29778.8697,36849.744,41707.584,44119.879,45102.601,47135.1167,47759.8071,45254.6072,51002.9349,54768.5362,53753.6653,55776.4972
CHN,CHE,1411.6259,1152.4077,1119.3632,1387.5379,1947.1737,2420.6111,2921.9338,3928.0272,4491.3526,3795.2577,4522.4751,5431.5512,7065.8324,7337.838,7453.7796,7345.414,7248.5046,7569.7933,8854.5838,9326.897,10274.2236
CHN,CHL,909.4847,947.7211,1085.1346,1541.3697,2011.992,2574.4808,3641.607,5107.229,6963.8734,5454.399,8816.9219,11654.852,13423.7757,14257.0753,13800.5437,13855.0654,13518.3909,14877.507,16677.1686,15593.506,15745.8115
CHN,CIV,165.6177,196.9444,157.2044,175.6205,123.8082,151.1677,230.4344,406.3227,523.819,498.8188,536.8391,510.8362,762.3986,1001.5494,1187.6991,1487.4479,1600.705,1593.7743,1827.542,2013.1645,2116.9012
CHN,CMR,29.576,38.4871,53.3244,75.6039,105.8852,127.9323,193.3345,313.2647,393.6429,437.515,551.7859,819.3194,933.4299,1353.4696,1753.2434,1723.739,1452.7273,1285.1294,1573.1815,1552.9958,1802.3738
CHN,COL,246.6363,323.9403,396.2877,529.9796,893.2139,1229.7104,1832.3889,2823.3055,3813.0524,3122.3753,4810.9686,7154.6284,8157.0084,8982.9815,10322.4665,9324.0923,8065.4422,8446.4406,10082.2758,10501.6178,9985.4352
CHN,CRI,73.6175,77.1721,94.7834,117.222,193.4828,263.9467,459.9555,632.8453,709.7251,542.6293,821.8475,1193.0196,1174.7177,1295.2774,1411.9005,1628.579,1761.2239,1774.2934,1945.7459,1777.1139,1757.8542
CHN,CYP,172.9249,130.5079,249.4912,246.7578,209.9988,298.3725,364.3137,736.6808,1172.6208,1218.0829,1347.1632,1081.6029,1019.8541,701.0638,932.8988,418.6879,579.0129,590.7424,556.0731,527.4108,789.9666
CHN,CZE,514.0322,757.8831,1328.5245,1840.0155,2261.1751,2644.4873,3829.2805,6368.3136,8561.0201,7388.8549,10540.5969,12192.3619,9979.6225,10212.3133,11427.3587,12062.0999,11480.1273,13194.4827,17422.7546,19739.8085,20986.9549
CHN,DEU,13788.8822,14343.4432,16177.6644,23189.8555,32222.5754,41277.2903,51149.8874,61414.4058,74600.1388,64817.7383,85988.2975,94483.0546,86226.1117,84112.2685,90696.1571,86809.5638,86167.7089,92141.0696,101200.2654,100604.5231,109434.4683
CHN,DNK,1114.1369,1150.5236,1178.0813,1787.2449,2337.06,3172.0467,3941.0849,4939.0737,5993.904,4612.5082,5663.0229,6573.0313,6553.7288,5951.5434,6518.3266,5994.5765,5517.6584,6293.6257,6911.0226,6168.3345,6856.0584
CHN,EGY,811.2873,801.7305,772.2325,835.9256,1165.778,1653.6949,2425.9069,3656.4354,5473.5878,4808.3794,5765.5737,7080.9477,8111.6829,8243.4241,9798.8299,11439.2097,10234.6462,9365.5817,12283.3811,12426.9858,13195.95
CHN,ESP,3515.9441,3746.3325,4365.0926,6200.028,8525.5179,12010.6262,15168.7793,21189.3994,25628.0754,17410.328,21780.593,23015.1197,20617.0174,21010.5614,23907.2587,23871.581,23474.4522,25399.4878,27590.0015,28758.7909,29696.17
CHN,EST,106.5247,309.2269,188.1848,227.6698,310.3296,461.5336,649.2259,781.5342,793.25,493.6764,787.3938,1292.7954,1346.9839,1315.6302,1352.6548,1128.8777,1151.1128,1251.4237,1371.9365,1216.8058,1265.0646
CHN,FIN,955.2309,1006.3371,1185.3625,1803.0414,2524.6252,3611.9056,5071.4897,6504.5601,7073.6611,4741.4005,5413.6074,5063.9533,6895.8335,5470.7602,5071.9819,4002.9672,3749.2816,4150.6613,4543.2026,4609.051,4872.891
CHN,FRA,7282.4678,7160.5856,7728.7102,11537.8762,15523.9714,18979.3315,21980.2683,29251.8778,33891.7077,30941.6794,37517.9236,42345.1327,38711.3985,38990.7921,41212.1173,38901.5819,38312.6591,42585.4873,45720.1447,46957.0176,38234.2502
CHN,GBR,11616.1945,12460.56,14540.6718,17832.3326,23178.7096,27831.8371,32606.5106,41746.4443,46508.1213,41252.5996,49405.1494,53840.2521,50137.9293,52840.5983,58939.097,59726.138,56105.2013,56641.1254,58255.1612,62229.5462,72099.5025
CHN,GRC,637.5037,767.6343,852.739,1245.1767,1585.7887,2011.6249,2232.87,3579.5583,4432.1068,3908.3472,3795.6947,3565.2253,3155.6971,2980.5431,3536.3114,3062.9538,3490.3301,3765.7587,5178.8448,6029.3414,5529.882
CHN,HKG,36924.0596,35969.5603,38132.1959,43414.0628,52539.1799,65259.0469,80443.3722,91901.8383,90002.4363,73459.777,97333.1282,119956.9552,151105.7759,162956.878,164847.4764,150599.2288,133204.2756,131289.2956,139788.361,130605.7688,129930.5836
CHN,HRV,89.6423,157.9394,172.5757,265.3215,454.331,684.3558,977.9648,1549.0725,1826.6959,1266.7908,1435.1948,1599.3177,1409.7028,1102.4305,819.0794,773.954,797.039,888.8599,1026.1989,1011.2832,1276.4084
CHN,HUN,936.0563,1176.4454,1737.4778,2738.2896,2754.7614,3022.6577,3487.2487,5066.3022,6156.7154,5136.2671,6358.1868,6229.4345,5268.1238,5236.4798,5363.7538,4925.5482,5056.6824,5502.2654,6156.9834,6429.4868,7749.0636
CHN,IDN,2749.2957,2513.7881,3102.0523,4013.2166,5667.7879,7731.3621,8705.9264,11181.8248,16251.2549,14266.1314,21096.27,27474.8768,31883.1594,33497.6509,35617.2641,32628.5167,31607.7758,34861.1207,43436.3925,44420.926,39829.9082
CHN,IND,1595.9051,1981.5146,2714.2334,3586.433,6019.1386,9413.3597,14913.4886,23883.506,30848.4116,29989.2688,40853.9877,52958.9761,50798.8918,49522.9253,55941.4022,60039.209,59215.3329,69297.4569,74084.1583,71011.6169,62507.4512
CHN,IRL,585.0068,740.4629,1083.6685,1908.3579,2706.5606,3855.1877,4680.3775,5355.6396,4842.1599,2713.7631,2597.4373,2788.6959,2735.3625,3146.1376,3571.1405,3737.1435,3593.6476,3882.5853,4854.0725,4627.914,5552.6371
CHN,ISL,28.2994,43.621,35.8366,65.0109,76.3878,130.9204,149.0828,167.1864,223.0488,89.1984,112.991,135.157,167.2136,214.7544,216.0458,212.5395,224.5539,229.8491,395.918,231.1204,219.0382
CHN,ISR,666.8227,779.3934,840.9192,1072.4822,1468.1008,1901.2756,2480.9295,3544.5522,4114.6504,3488.8696,4738.2894,6104.3746,6203.1369,6627.5142,6867.2375,7305.4041,7110.2987,7732.4943,9552.3528,9628.1033,9463.0045
CHN,ITA,5457.2998,5586.7789,6539.2969,8894.9439,12081.7386,14733.8488,19234.3297,25246.1029,30223.1411,23445.183,34088.6202,36615.9702,28260.11,27398.0024,30104.5671,28728.1344,27327.7868,29372.525,33361.8056,32920.2981,33304.9004
CHN,JOR,198.9364,233.0668,326.7653,493.3976,676.4138,892.2226,1056.9335,1172.1916,1806.4433,1875.8764,1877.2847,2383.5727,2843.999,3171.6586,3230.4166,3391.6446,3040.9728,2963.1214,3062.9274,3584.5609,3126.7023
CHN,JPN,49261.0997,52228.5588,56040.0767,68344.5534,84756.1916,96826.8173,105112.7968,114120.3196,128466.0411,110278.9364,136886.1248,165548.1131,169717.9186,164512.3299,164279.4059,147638.4326,142717.2787,150546.9161,159900.8927,155756.4101,152574.5619
CHN,KAZ,482.1978,276.458,550.5086,1423.7901,2065.212,3472.3858,4391.5045,6970.2858,9155.6638,7453.5873,8866.1569,9083.4025,10691.1495,11634.8757,11278.3108,7613.5322,7162.187,9960.2568,9743.6971,11368.6379,8966.7221
CHN,KHM,164.3995,214.314,270.7836,312.4858,484.4338,586.1739,765.634,918.0913,1191.0636,1019.1432,1464.3888,2597.6901,3119.7055,3767.0461,3953.8939,4135.2487,4494.6993,5444.3588,6719.0305,8514.8159,8469.2916
CHN,KOR,12177.9744,13071.7394,16661.6659,21314.3735,29207.6659,37138.5211,46270.169,58790.6611,74617.8209,53790.094,69399.8982,84890.6868,85886.4894,89636.4501,96949.2793,96250.0199,89744.7051,99856.1105,107029.2253,108779.4932,110506.1417
CHN,LAO,34.2769,54.4099,54.0631,98.1095,87.1564,103.357,168.1351,164.1119,267.1478,331.8225,450.1116,480.873,828.9051,1586.4065,1552.3624,1146.7376,933.9342,1556.3539,1503.4894,1814.5823,1459.229
CHN,LTU,50.7106,80.7085,125.0245,215.2203,276.4124,352.3817,506.3526,740.2913,924.0244,565.4572,771.4507,1073.2509,1189.7712,1259.6658,1281.0028,991.2565,996.9567,1187.713,1283.988,1257.0411,1432.9868
CHN,LUX,56.438,43.9144,50.4725,280.6025,854.1942,1822.8536,1787.2119,1904.9291,3467.3601,2875.8135,941.7948,1285.7105,1592.5005,1441.9871,1688.4455,1982.3223,1119.6475,735.2638,860.802,1276.3825,1060.0316
CHN,LVA,25.6809,38.7034,56.2608,91.1139,138.5923,212.3859,319.3491,521.0093,621.4193,326.4951,572.6424,874.8244,961.0973,984.3107,934.5596,761.3174,749.464,802.1431,834.5877,780.692,816.1257
CHN,MAR,281.5456,298.5601,436.9057,669.1836,914.6577,1191.1789,1498.6389,2124.5458,2379.1552,2267.1702,2859.2345,2957.8468,3062.7229,3180.8566,3109.6158,2930.9133,3313.851,3531.0275,4224.299,4446.9343,4650.7381
CHN,MEX,2210.1532,3063.2169,4956.5653,6979.3559,10506.5475,12090.066,17030.7205,20981.6238,24816.2024,23057.8798,32310.1616,38761.348,42756.5608,46292.8724,53403.4262,56290.8398,55498.4391,59425.2543,69025.4705,70119.1952,63684.6109
