iso_o,iso_d,TIME_PERIOD,OBS_VALUE
UKR,LUX,2019,0.04
UKR,LUX,2020,0.038
USA,LUX,2000,0.774
USA,LUX,2001,0.722
USA,LUX,2002,0.683
USA,LUX,2003,0.499
USA,LUX,2004,0.707
USA,LUX,2005,0.787
USA,LUX,2006,0.737
USA,LUX,2007,0.778
USA,LUX,2008,0.807
USA,LUX,2009,0.757
USA,LUX,2010,1.145
USA,LUX,2011,1.086
USA,LUX,2012,1.216
USA,LUX,2013,1.339
USA,LUX,2014,1.631
USA,LUX,2015,1.468
USA,LUX,2016,1.264
USA,LUX,2017,1.201
USA,LUX,2018,1.089
USA,LUX,2019,1.078
USA,LUX,2020,1.142
VNM,LUX,2000,0.009
VNM,LUX,2001,0.008
VNM,LUX,2002,0.007
VNM,LUX,2003,0.004
VNM,LUX,2004,0.005
VNM,LUX,2005,0.024
VNM,LUX,2006,0.006
VNM,LUX,2007,0.019
VNM,LUX,2008,0.02
VNM,LUX,2009,0.026
VNM,LUX,2010,0.029
VNM,LUX,2011,0.014
VNM,LUX,2012,0.034
VNM,LUX,2013,0.052
VNM,LUX,2014,0.083
VNM,LUX,2015,0.118
VNM,LUX,2016,0.148
VNM,LUX,2017,0.158
VNM,LUX,2018,0.2
VNM,LUX,2019,0.247
VNM,LUX,2020,0.3
ZAF,LUX,2000,0.011
ZAF,LUX,2001,0.02
ZAF,LUX,2002,0.012
ZAF,LUX,2003,0.012
ZAF,LUX,2004,0.032
ZAF,LUX,2005,0.053
ZAF,LUX,2006,0.017
ZAF,LUX,2007,0.031
ZAF,LUX,2008,0.274
ZAF,LUX,2009,0.328
ZAF,LUX,2010,0.248
ZAF,LUX,2011,0.302
ZAF,LUX,2012,0.246
ZAF,LUX,2013,0.265
ZAF,LUX,2014,0.23
ZAF,LUX,2015,0.168
ZAF,LUX,2016,0.168
ZAF,LUX,2017,0.196
ZAF,LUX,2018,0.23
ZAF,LUX,2019,0.208
ZAF,LUX,2020,0.168
ARG,LVA,2000,0.002
ARG,LVA,2001,0.002
ARG,LVA,2002,0.004
ARG,LVA,2003,0.006
ARG,LVA,2004,0.004
ARG,LVA,2005,0.005
ARG,LVA,2006,0.006
ARG,LVA,2007,0.005
ARG,LVA,2008,0.005
ARG,LVA,2009,0.007
ARG,LVA,2010,0.004
ARG,LVA,2011,0.007
ARG,LVA,2012,0.006
ARG,LVA,2013,0.015
ARG,LVA,2014,0.011
ARG,LVA,2015,0.006
ARG,LVA,2016,0.007
ARG,LVA,2017,0.007
ARG,LVA,2018,0.01
ARG,LVA,2019,0.007
ARG,LVA,2020,0.005
AUS,LVA,2000,0.007
AUS,LVA,2001,0.007
AUS,LVA,2002,0.004
AUS,LVA,2003,0.003
AUS,LVA,2004,0.004
AUS,LVA,2005,0.003
AUS,LVA,2006,0.004
AUS,LVA,2007,0.004
AUS,LVA,2008,0.003
AUS,LVA,2009,0.002
AUS,LVA,2010,0.002
AUS,LVA,2011,0.002
AUS,LVA,2012,0.002
AUS,LVA,2013,0.003
AUS,LVA,2014,0.002
AUS,LVA,2015,0.001
AUS,LVA,2016,0.002
AUS,LVA,2017,0.002
AUS,LVA,2018,0.002
AUS,LVA,2019,0.002
AUS,LVA,2020,0.002
AUT,LVA,2000,0.019
AUT,LVA,2001,0.023
AUT,LVA,2002,0.03
AUT,LVA,2003,0.035
AUT,LVA,2004,0.041
AUT,LVA,2005,0.05
AUT,LVA,2006,0.058
AUT,LVA,2007,0.063
AUT,LVA,2008,0.07
AUT,LVA,2009,0.036
AUT,LVA,2010,0.057
AUT,LVA,2011,0.058
AUT,LVA,2012,0.051
AUT,LVA,2013,0.052
AUT,LVA,2014,0.052
AUT,LVA,2015,0.043
AUT,LVA,2016,0.036
AUT,LVA,2017,0.037
AUT,LVA,2018,0.07
AUT,LVA,2019,0.059
AUT,LVA,2020,0.05
BEL,LVA,2000,0.035
BEL,LVA,2001,0.037
BEL,LVA,2002,0.037
BEL,LVA,2003,0.038
BEL,LVA,2004,0.039
BEL,LVA,2005,0.049
BEL,LVA,2006,0.064
BEL,LVA,2007,0.077
BEL,LVA,2008,0.074
BEL,LVA,2009,0.041
BEL,LVA,2010,0.053
BEL,LVA,2011,0.064
BEL,LVA,2012,0.064
BEL,LVA,2013,0.065
BEL,LVA,2014,0.067
BEL,LVA,2015,0.066
BEL,LVA,2016,0.088
BEL,LVA,2017,0.076
BEL,LVA,2018,0.067
BEL,LVA,2019,0.066
BEL,LVA,2020,0.057
BGD,LVA,2000,0.0
BGD,LVA,2001,0.0
BGD,LVA,2002,0.0
BGD,LVA,2003,0.001
BGD,LVA,2004,0.0
BGD,LVA,2005,0.0
BGD,LVA,2006,0.0
BGD,LVA,2007,0.0
BGD,LVA,2008,0.0
BGD,LVA,2009,0.0
BGD,LVA,2010,0.0
BGD,LVA,2011,0.001
BGD,LVA,2012,0.001
BGD,LVA,2013,0.001
BGD,LVA,2014,0.0
BGD,LVA,2015,0.002
BGD,LVA,2016,0.001
BGD,LVA,2017,0.001
BGD,LVA,2018,0.0
BGD,LVA,2019,0.0
BGD,LVA,2020,0.0
BGR,LVA,2000,0.024
BGR,LVA,2001,0.024
BGR,LVA,2002,0.018
BGR,LVA,2003,0.019
BGR,LVA,2004,0.028
BGR,LVA,2005,0.019
BGR,LVA,2006,0.025
BGR,LVA,2007,0.035
BGR,LVA,2008,0.033
BGR,LVA,2009,0.022
BGR,LVA,2010,0.031
BGR,LVA,2011,0.028
BGR,LVA,2012,0.035
BGR,LVA,2013,0.031
BGR,LVA,2014,0.026
BGR,LVA,2015,0.025
BGR,LVA,2016,0.027
BGR,LVA,2017,0.037
BGR,LVA,2018,0.033
BGR,LVA,2019,0.034
BGR,LVA,2020,0.036
BLR,LVA,2000,1.843
BLR,LVA,2001,2.318
BLR,LVA,2002,1.676
BLR,LVA,2003,2.017
BLR,LVA,2004,2.003
BLR,LVA,2005,1.704
BLR,LVA,2006,1.763
BLR,LVA,2007,1.467
BLR,LVA,2008,1.055
BLR,LVA,2009,0.785
BLR,LVA,2010,1.066
BLR,LVA,2011,1.174
BLR,LVA,2012,1.017
BLR,LVA,2013,0.617
BLR,LVA,2014,0.721
BLR,LVA,2015,0.678
BLR,LVA,2016,0.549
BLR,LVA,2017,0.632
BLR,LVA,2018,0.881
BLR,LVA,2019,0.812
BLR,LVA,2020,0.562
BRA,LVA,2000,0.004
BRA,LVA,2001,0.009
BRA,LVA,2002,0.012
BRA,LVA,2003,0.019
BRA,LVA,2004,0.048
BRA,LVA,2005,0.019
BRA,LVA,2006,0.019
BRA,LVA,2007,0.011
BRA,LVA,2008,0.012
BRA,LVA,2009,0.003
BRA,LVA,2010,0.002
BRA,LVA,2011,0.009
BRA,LVA,2012,0.002
BRA,LVA,2013,0.002
BRA,LVA,2014,0.006
BRA,LVA,2015,0.006
BRA,LVA,2016,0.004
BRA,LVA,2017,0.008
BRA,LVA,2018,0.009
BRA,LVA,2019,0.008
BRA,LVA,2020,0.011
BRN,LVA,2000,0.0
BRN,LVA,2001,0.0
BRN,LVA,2002,0.0
BRN,LVA,2003,0.0
BRN,LVA,2004,0.0
BRN,LVA,2005,0.0
BRN,LVA,2006,0.0
BRN,LVA,2007,0.0
BRN,LVA,2008,0.0
BRN,LVA,2009,0.0
BRN,LVA,2010,0.0
BRN,LVA,2011,0.0
BRN,LVA,2012,0.0
BRN,LVA,2013,0.0
BRN,LVA,2014,0.0
BRN,LVA,2015,0.0
BRN,LVA,2016,0.0
BRN,LVA,2017,0.0
BRN,LVA,2018,0.0
BRN,LVA,2019,0.0
BRN,LVA,2020,0.0
CAN,LVA,2000,0.011
CAN,LVA,2001,0.017
CAN,LVA,2002,0.012
CAN,LVA,2003,0.013
CAN,LVA,2004,0.015
CAN,LVA,2005,0.021
CAN,LVA,2006,0.02
CAN,LVA,2007,0.026
CAN,LVA,2008,0.024
CAN,LVA,2009,0.015
CAN,LVA,2010,0.036
CAN,LVA,2011,0.008
CAN,LVA,2012,0.012
CAN,LVA,2013,0.012
CAN,LVA,2014,0.012
CAN,LVA,2015,0.014
CAN,LVA,2016,0.012
CAN,LVA,2017,0.056
CAN,LVA,2018,0.019
CAN,LVA,2019,0.041
CAN,LVA,2020,0.033
CHE,LVA,2000,0.019
CHE,LVA,2001,0.021
CHE,LVA,2002,0.017
CHE,LVA,2003,0.024
CHE,LVA,2004,0.021
CHE,LVA,2005,0.019
CHE,LVA,2006,0.025
CHE,LVA,2007,0.03
CHE,LVA,2008,0.03
CHE,LVA,2009,0.025
CHE,LVA,2010,0.025
CHE,LVA,2011,0.026
CHE,LVA,2012,0.018
CHE,LVA,2013,0.018
CHE,LVA,2014,0.016
CHE,LVA,2015,0.015
CHE,LVA,2016,0.018
CHE,LVA,2017,0.017
CHE,LVA,2018,0.018
CHE,LVA,2019,0.016
CHE,LVA,2020,0.012
CHL,LVA,2000,0.001
CHL,LVA,2001,0.002
CHL,LVA,2002,0.003
CHL,LVA,2003,0.002
CHL,LVA,2004,0.002
CHL,LVA,2005,0.002
CHL,LVA,2006,0.003
CHL,LVA,2007,0.004
CHL,LVA,2008,0.004
CHL,LVA,2009,0.002
CHL,LVA,2010,0.002
CHL,LVA,2011,0.002
CHL,LVA,2012,0.003
CHL,LVA,2013,0.002
CHL,LVA,2014,0.001
CHL,LVA,2015,0.001
CHL,LVA,2016,0.001
CHL,LVA,2017,0.001
CHL,LVA,2018,0.001
CHL,LVA,2019,0.001
CHL,LVA,2020,0.001
CHN,LVA,2000,0.08
CHN,LVA,2001,0.063
CHN,LVA,2002,0.11
CHN,LVA,2003,0.142
CHN,LVA,2004,0.22
CHN,LVA,2005,0.276
CHN,LVA,2006,0.361
CHN,LVA,2007,0.574
CHN,LVA,2008,0.476
CHN,LVA,2009,0.268
CHN,LVA,2010,0.28
CHN,LVA,2011,0.362
CHN,LVA,2012,0.367
CHN,LVA,2013,0.347
CHN,LVA,2014,0.347
CHN,LVA,2015,0.326
CHN,LVA,2016,0.312
CHN,LVA,2017,0.335
CHN,LVA,2018,0.362
CHN,LVA,2019,0.377
CHN,LVA,2020,0.426
CIV,LVA,2000,0.0
CIV,LVA,2001,0.001
CIV,LVA,2002,0.001
CIV,LVA,2003,0.0
CIV,LVA,2004,0.001
CIV,LVA,2005,0.0
CIV,LVA,2006,0.0
CIV,LVA,2007,0.0
CIV,LVA,2008,0.0
CIV,LVA,2009,0.0
CIV,LVA,2010,0.0
CIV,LVA,2011,0.0
CIV,LVA,2012,0.0
CIV,LVA,2013,0.0
CIV,LVA,2014,0.0
CIV,LVA,2015,0.0
CIV,LVA,2016,0.0
CIV,LVA,2017,0.0
CIV,LVA,2018,0.0
CIV,LVA,2019,0.0
CIV,LVA,2020,0.0
CMR,LVA,2000,0.002
CMR,LVA,2001,0.0
CMR,LVA,2002,0.0
CMR,LVA,2003,0.0
CMR,LVA,2004,0.0
CMR,LVA,2005,0.0
CMR,LVA,2006,0.0
CMR,LVA,2007,0.0
CMR,LVA,2008,0.0
CMR,LVA,2009,0.0
CMR,LVA,2010,0.0
CMR,LVA,2011,0.0
CMR,LVA,2012,0.0
CMR,LVA,2013,0.0
CMR,LVA,2014,0.0
CMR,LVA,2015,0.0
CMR,LVA,2016,0.0
CMR,LVA,2017,0.0
CMR,LVA,2018,0.0
CMR,LVA,2019,0.0
CMR,LVA,2020,0.0
COL,LVA,2000,0.0
COL,LVA,2001,0.001
COL,LVA,2002,0.001
COL,LVA,2003,0.001
COL,LVA,2004,0.0
COL,LVA,2005,0.001
COL,LVA,2006,0.003
COL,LVA,2007,0.003
COL,LVA,2008,0.002
COL,LVA,2009,0.0
COL,LVA,2010,0.0
COL,LVA,2011,0.0
COL,LVA,2012,0.0
COL,LVA,2013,0.0
COL,LVA,2014,0.001
COL,LVA,2015,0.0
COL,LVA,2016,0.001
COL,LVA,2017,0.002
COL,LVA,2018,0.001
COL,LVA,2019,0.0
COL,LVA,2020,0.001
CRI,LVA,2000,0.0
CRI,LVA,2001,0.0
CRI,LVA,2002,0.0
CRI,LVA,2003,0.0
CRI,LVA,2004,0.0
CRI,LVA,2005,0.0
CRI,LVA,2006,0.0
CRI,LVA,2007,0.0
CRI,LVA,2008,0.0
CRI,LVA,2009,0.0
CRI,LVA,2010,0.0
CRI,LVA,2011,0.0
CRI,LVA,2012,0.0
CRI,LVA,2013,0.0
CRI,LVA,2014,0.0
CRI,LVA,2015,0.0
CRI,LVA,2016,0.0
CRI,LVA,2017,0.0
CRI,LVA,2018,0.0
CRI,LVA,2019,0.0
CRI,LVA,2020,0.0
CYP,LVA,2000,0.004
CYP,LVA,2001,0.004
CYP,LVA,2002,0.002
CYP,LVA,2003,0.011
CYP,LVA,2004,0.007
CYP,LVA,2005,0.01
CYP,LVA,2006,0.016
CYP,LVA,2007,0.012
CYP,LVA,2008,0.009
CYP,LVA,2009,0.006
CYP,LVA,2010,0.007
CYP,LVA,2011,0.015
CYP,LVA,2012,0.016
CYP,LVA,2013,0.011
CYP,LVA,2014,0.011
CYP,LVA,2015,0.009
CYP,LVA,2016,0.01
CYP,LVA,2017,0.011
CYP,LVA,2018,0.014
CYP,LVA,2019,0.012
CYP,LVA,2020,0.012
CZE,LVA,2000,0.096
CZE,LVA,2001,0.1
CZE,LVA,2002,0.094
CZE,LVA,2003,0.106
CZE,LVA,2004,0.137
CZE,LVA,2005,0.125
CZE,LVA,2006,0.185
CZE,LVA,2007,0.22
CZE,LVA,2008,0.15
CZE,LVA,2009,0.069
CZE,LVA,2010,0.092
CZE,LVA,2011,0.124
CZE,LVA,2012,0.119
CZE,LVA,2013,0.105
CZE,LVA,2014,0.109
CZE,LVA,2015,0.106
CZE,LVA,2016,0.117
CZE,LVA,2017,0.106
CZE,LVA,2018,0.084
CZE,LVA,2019,0.083
CZE,LVA,2020,0.082
DEU,LVA,2000,0.254
DEU,LVA,2001,0.29
DEU,LVA,2002,0.312
DEU,LVA,2003,0.33
DEU,LVA,2004,0.366
DEU,LVA,2005,0.435
DEU,LVA,2006,0.659
DEU,LVA,2007,0.796
DEU,LVA,2008,0.66
DEU,LVA,2009,0.358
DEU,LVA,2010,0.419
DEU,LVA,2011,0.583
DEU,LVA,2012,0.55
DEU,LVA,2013,0.55
DEU,LVA,2014,0.619
DEU,LVA,2015,0.594
DEU,LVA,2016,0.522
DEU,LVA,2017,0.534
DEU,LVA,2018,0.578
DEU,LVA,2019,0.518
DEU,LVA,2020,0.401
DNK,LVA,2000,0.066
DNK,LVA,2001,0.066
DNK,LVA,2002,0.062
DNK,LVA,2003,0.076
DNK,LVA,2004,0.085
DNK,LVA,2005,0.117
DNK,LVA,2006,0.167
DNK,LVA,2007,0.187
DNK,LVA,2008,0.199
DNK,LVA,2009,0.114
DNK,LVA,2010,0.112
DNK,LVA,2011,0.134
DNK,LVA,2012,0.124
DNK,LVA,2013,0.124
DNK,LVA,2014,0.116
DNK,LVA,2015,0.113
DNK,LVA,2016,0.116
DNK,LVA,2017,0.124
DNK,LVA,2018,0.13
DNK,LVA,2019,0.125
DNK,LVA,2020,0.103
EGY,LVA,2000,0.001
EGY,LVA,2001,0.002
EGY,LVA,2002,0.002
EGY,LVA,2003,0.007
EGY,LVA,2004,0.011
EGY,LVA,2005,0.01
EGY,LVA,2006,0.023
EGY,LVA,2007,0.022
EGY,LVA,2008,0.023
EGY,LVA,2009,0.013
EGY,LVA,2010,0.01
EGY,LVA,2011,0.008
EGY,LVA,2012,0.007
EGY,LVA,2013,0.005
EGY,LVA,2014,0.005
EGY,LVA,2015,0.003
EGY,LVA,2016,0.002
EGY,LVA,2017,0.005
EGY,LVA,2018,0.007
EGY,LVA,2019,0.006
EGY,LVA,2020,0.004
ESP,LVA,2000,0.047
ESP,LVA,2001,0.058
ESP,LVA,2002,0.059
ESP,LVA,2003,0.074
ESP,LVA,2004,0.073
ESP,LVA,2005,0.102
ESP,LVA,2006,0.097
ESP,LVA,2007,0.146
ESP,LVA,2008,0.107
ESP,LVA,2009,0.078
ESP,LVA,2010,0.074
ESP,LVA,2011,0.086
ESP,LVA,2012,0.098
ESP,LVA,2013,0.084
ESP,LVA,2014,0.103
ESP,LVA,2015,0.089
ESP,LVA,2016,0.088
ESP,LVA,2017,0.096
ESP,LVA,2018,0.103
ESP,LVA,2019,0.098
ESP,LVA,2020,0.071
EST,LVA,2000,0.314
EST,LVA,2001,0.37
EST,LVA,2002,0.361
EST,LVA,2003,0.464
EST,LVA,2004,0.587
EST,LVA,2005,0.624
EST,LVA,2006,0.693
EST,LVA,2007,0.899
EST,LVA,2008,0.814
EST,LVA,2009,0.567
EST,LVA,2010,0.828
EST,LVA,2011,1.205
EST,LVA,2012,1.04
EST,LVA,2013,1.011
EST,LVA,2014,1.126
EST,LVA,2015,0.794
EST,LVA,2016,0.806
EST,LVA,2017,0.908
EST,LVA,2018,1.034
EST,LVA,2019,0.839
EST,LVA,2020,0.635
FIN,LVA,2000,0.211
FIN,LVA,2001,0.281
FIN,LVA,2002,0.291
FIN,LVA,2003,0.255
FIN,LVA,2004,0.259
FIN,LVA,2005,0.233
FIN,LVA,2006,0.292
FIN,LVA,2007,0.335
FIN,LVA,2008,0.265
FIN,LVA,2009,0.131
FIN,LVA,2010,0.213
FIN,LVA,2011,0.212
FIN,LVA,2012,0.236
FIN,LVA,2013,0.236
FIN,LVA,2014,0.3
FIN,LVA,2015,0.248
FIN,LVA,2016,0.234
FIN,LVA,2017,0.24
FIN,LVA,2018,0.259
FIN,LVA,2019,0.276
FIN,LVA,2020,0.237
FRA,LVA,2000,0.059
FRA,LVA,2001,0.056
FRA,LVA,2002,0.058
FRA,LVA,2003,0.072
FRA,LVA,2004,0.085
FRA,LVA,2005,0.075
FRA,LVA,2006,0.105
FRA,LVA,2007,0.116
FRA,LVA,2008,0.12
FRA,LVA,2009,0.071
FRA,LVA,2010,0.074
FRA,LVA,2011,0.095
FRA,LVA,2012,0.087
FRA,LVA,2013,0.086
FRA,LVA,2014,0.1
FRA,LVA,2015,0.092
FRA,LVA,2016,0.083
FRA,LVA,2017,0.082
FRA,LVA,2018,0.094
FRA,LVA,2019,0.09
FRA,LVA,2020,0.073
GBR,LVA,2000,0.054
GBR,LVA,2001,0.06
GBR,LVA,2002,0.065
GBR,LVA,2003,0.087
GBR,LVA,2004,0.095
GBR,LVA,2005,0.086
GBR,LVA,2006,0.127
GBR,LVA,2007,0.12
GBR,LVA,2008,0.09
GBR,LVA,2009,0.058
GBR,LVA,2010,0.06
GBR,LVA,2011,0.081
GBR,LVA,2012,0.071
GBR,LVA,2013,0.069
GBR,LVA,2014,0.08
GBR,LVA,2015,0.064
GBR,LVA,2016,0.065
GBR,LVA,2017,0.07
GBR,LVA,2018,0.076
GBR,LVA,2019,0.073
GBR,LVA,2020,0.063
GRC,LVA,2000,0.011
GRC,LVA,2001,0.013
GRC,LVA,2002,0.012
GRC,LVA,2003,0.012
GRC,LVA,2004,0.015
GRC,LVA,2005,0.016
GRC,LVA,2006,0.024
GRC,LVA,2007,0.032
GRC,LVA,2008,0.027
GRC,LVA,2009,0.019
GRC,LVA,2010,0.019
GRC,LVA,2011,0.021
GRC,LVA,2012,0.019
GRC,LVA,2013,0.019
GRC,LVA,2014,0.021
GRC,LVA,2015,0.023
GRC,LVA,2016,0.022
GRC,LVA,2017,0.028
GRC,LVA,2018,0.036
GRC,LVA,2019,0.035
GRC,LVA,2020,0.027
HKG,LVA,2000,0.007
HKG,LVA,2001,0.008
HKG,LVA,2002,0.006
HKG,LVA,2003,0.006
HKG,LVA,2004,0.01
HKG,LVA,2005,0.013
HKG,LVA,2006,0.017
HKG,LVA,2007,0.02
HKG,LVA,2008,0.018
HKG,LVA,2009,0.016
HKG,LVA,2010,0.017
HKG,LVA,2011,0.015
HKG,LVA,2012,0.015
HKG,LVA,2013,0.016
HKG,LVA,2014,0.014
HKG,LVA,2015,0.015
HKG,LVA,2016,0.015
HKG,LVA,2017,0.017
HKG,LVA,2018,0.013
HKG,LVA,2019,0.014
HKG,LVA,2020,0.009
HRV,LVA,2000,0.003
HRV,LVA,2001,0.006
HRV,LVA,2002,0.008
HRV,LVA,2003,0.004
HRV,LVA,2004,0.006
HRV,LVA,2005,0.005
HRV,LVA,2006,0.005
HRV,LVA,2007,0.007
HRV,LVA,2008,0.008
HRV,LVA,2009,0.004
HRV,LVA,2010,0.007
HRV,LVA,2011,0.006
HRV,LVA,2012,0.005
HRV,LVA,2013,0.004
HRV,LVA,2014,0.004
HRV,LVA,2015,0.005
HRV,LVA,2016,0.003
HRV,LVA,2017,0.003
HRV,LVA,2018,0.004
HRV,LVA,2019,0.005
HRV,LVA,2020,0.004
HUN,LVA,2000,0.044
HUN,LVA,2001,0.051
HUN,LVA,2002,0.032
HUN,LVA,2003,0.036
HUN,LVA,2004,0.045
HUN,LVA,2005,0.069
HUN,LVA,2006,0.077
HUN,LVA,2007,0.081
HUN,LVA,2008,0.085
HUN,LVA,2009,0.048
HUN,LVA,2010,0.054
HUN,LVA,2011,0.061
HUN,LVA,2012,0.063
HUN,LVA,2013,0.059
HUN,LVA,2014,0.055
HUN,LVA,2015,0.046
HUN,LVA,2016,0.047
HUN,LVA,2017,0.059
HUN,LVA,2018,0.064
HUN,LVA,2019,0.063
HUN,LVA,2020,0.055
IDN,LVA,2000,0.001
IDN,LVA,2001,0.002
IDN,LVA,2002,0.002
IDN,LVA,2003,0.004
IDN,LVA,2004,0.003
IDN,LVA,2005,0.007
IDN,LVA,2006,0.009
IDN,LVA,2007,0.012
IDN,LVA,2008,0.012
IDN,LVA,2009,0.005
IDN,LVA,2010,0.005
IDN,LVA,2011,0.008
IDN,LVA,2012,0.01
IDN,LVA,2013,0.009
IDN,LVA,2014,0.009
IDN,LVA,2015,0.007
IDN,LVA,2016,0.007
IDN,LVA,2017,0.008
IDN,LVA,2018,0.009
IDN,LVA,2019,0.01
IDN,LVA,2020,0.007
IND,LVA,2000,0.011
IND,LVA,2001,0.016
IND,LVA,2002,0.025
IND,LVA,2003,0.016
IND,LVA,2004,0.025
IND,LVA,2005,0.046
IND,LVA,2006,0.064
IND,LVA,2007,0.061
IND,LVA,2008,0.069
IND,LVA,2009,0.052
IND,LVA,2010,0.061
IND,LVA,2011,0.055
IND,LVA,2012,0.075
IND,LVA,2013,0.069
IND,LVA,2014,0.063
IND,LVA,2015,0.057
IND,LVA,2016,0.081
IND,LVA,2017,0.104
IND,LVA,2018,0.118
IND,LVA,2019,0.092
IND,LVA,2020,0.079
IRL,LVA,2000,0.011
IRL,LVA,2001,0.01
IRL,LVA,2002,0.007
IRL,LVA,2003,0.011
IRL,LVA,2004,0.021
IRL,LVA,2005,0.014
IRL,LVA,2006,0.015
IRL,LVA,2007,0.018
IRL,LVA,2008,0.027
IRL,LVA,2009,0.013
IRL,LVA,2010,0.037
IRL,LVA,2011,0.028
IRL,LVA,2012,0.035
IRL,LVA,2013,0.034
IRL,LVA,2014,0.039
IRL,LVA,2015,0.054
IRL,LVA,2016,0.052
IRL,LVA,2017,0.068
IRL,LVA,2018,0.082
IRL,LVA,2019,0.083
IRL,LVA,2020,0.067
ISL,LVA,2000,0.001
ISL,LVA,2001,0.002
ISL,LVA,2002,0.002
ISL,LVA,2003,0.002
ISL,LVA,2004,0.002
ISL,LVA,2005,0.002
ISL,LVA,2006,0.004
ISL,LVA,2007,0.004
ISL,LVA,2008,0.003
ISL,LVA,2009,0.001
ISL,LVA,2010,0.003
ISL,LVA,2011,0.002
ISL,LVA,2012,0.002
ISL,LVA,2013,0.002
ISL,LVA,2014,0.002
ISL,LVA,2015,0.002
ISL,LVA,2016,0.003
ISL,LVA,2017,0.003
ISL,LVA,2018,0.005
ISL,LVA,2019,0.004
ISL,LVA,2020,0.005
ISR,LVA,2000,0.009
ISR,LVA,2001,0.009
ISR,LVA,2002,0.012
ISR,LVA,2003,0.008
ISR,LVA,2004,0.008
ISR,LVA,2005,0.009
ISR,LVA,2006,0.011
ISR,LVA,2007,0.009
ISR,LVA,2008,0.007
ISR,LVA,2009,0.005
ISR,LVA,2010,0.006
ISR,LVA,2011,0.007
ISR,LVA,2012,0.009
ISR,LVA,2013,0.007
ISR,LVA,2014,0.007
ISR,LVA,2015,0.008
ISR,LVA,2016,0.007
ISR,LVA,2017,0.008
ISR,LVA,2018,0.009
ISR,LVA,2019,0.009
ISR,LVA,2020,0.006
ITA,LVA,2000,0.08
ITA,LVA,2001,0.106
ITA,LVA,2002,0.105
ITA,LVA,2003,0.129
ITA,LVA,2004,0.133
ITA,LVA,2005,0.164
ITA,LVA,2006,0.213
ITA,LVA,2007,0.264
ITA,LVA,2008,0.199
ITA,LVA,2009,0.113
ITA,LVA,2010,0.142
ITA,LVA,2011,0.18
ITA,LVA,2012,0.172
ITA,LVA,2013,0.162
ITA,LVA,2014,0.168
ITA,LVA,2015,0.151
ITA,LVA,2016,0.131
ITA,LVA,2017,0.146
ITA,LVA,2018,0.153
ITA,LVA,2019,0.149
ITA,LVA,2020,0.128
JOR,LVA,2000,0.0
JOR,LVA,2001,0.0
JOR,LVA,2002,0.0
JOR,LVA,2003,0.0
JOR,LVA,2004,0.0
JOR,LVA,2005,0.0
JOR,LVA,2006,0.0
JOR,LVA,2007,0.0
JOR,LVA,2008,0.0
JOR,LVA,2009,0.001
JOR,LVA,2010,0.0
JOR,LVA,2011,0.0
JOR,LVA,2012,0.0
JOR,LVA,2013,0.0
JOR,LVA,2014,0.0
JOR,LVA,2015,0.0
JOR,LVA,2016,0.0
JOR,LVA,2017,0.0
JOR,LVA,2018,0.0
JOR,LVA,2019,0.0
JOR,LVA,2020,0.0
JPN,LVA,2000,0.002
JPN,LVA,2001,0.003
JPN,LVA,2002,0.004
JPN,LVA,2003,0.006
JPN,LVA,2004,0.006
JPN,LVA,2005,0.011
JPN,LVA,2006,0.015
JPN,LVA,2007,0.025
JPN,LVA,2008,0.016
JPN,LVA,2009,0.004
JPN,LVA,2010,0.005
JPN,LVA,2011,0.007
JPN,LVA,2012,0.005
JPN,LVA,2013,0.007
JPN,LVA,2014,0.006
JPN,LVA,2015,0.008
JPN,LVA,2016,0.007
JPN,LVA,2017,0.008
JPN,LVA,2018,0.009
JPN,LVA,2019,0.009
JPN,LVA,2020,0.006
KAZ,LVA,2000,0.087
KAZ,LVA,2001,0.043
KAZ,LVA,2002,0.057
KAZ,LVA,2003,0.029
KAZ,LVA,2004,0.014
KAZ,LVA,2005,0.021
KAZ,LVA,2006,0.044
KAZ,LVA,2007,0.06
KAZ,LVA,2008,0.086
KAZ,LVA,2009,0.046
KAZ,LVA,2010,0.034
KAZ,LVA,2011,0.061
KAZ,LVA,2012,0.058
KAZ,LVA,2013,0.045
KAZ,LVA,2014,0.082
KAZ,LVA,2015,0.045
KAZ,LVA,2016,0.028
KAZ,LVA,2017,0.027
KAZ,LVA,2018,0.032
KAZ,LVA,2019,0.03
KAZ,LVA,2020,0.015
KHM,LVA,2000,0.0
KHM,LVA,2001,0.0
KHM,LVA,2002,0.0
KHM,LVA,2003,0.0
KHM,LVA,2004,0.0
KHM,LVA,2005,0.0
KHM,LVA,2006,0.0
KHM,LVA,2007,0.0
KHM,LVA,2008,0.0
KHM,LVA,2009,0.0
KHM,LVA,2010,0.002
KHM,LVA,2011,0.006
KHM,LVA,2012,0.002
KHM,LVA,2013,0.002
KHM,LVA,2014,0.002
KHM,LVA,2015,0.001
KHM,LVA,2016,0.002
KHM,LVA,2017,0.002
KHM,LVA,2018,0.001
KHM,LVA,2019,0.0
KHM,LVA,2020,0.0
KOR,LVA,2000,0.007
KOR,LVA,2001,0.009
KOR,LVA,2002,0.011
KOR,LVA,2003,0.012
KOR,LVA,2004,0.017
KOR,LVA,2005,0.022
KOR,LVA,2006,0.032
KOR,LVA,2007,0.041
